ID_IE,Time_Acrtive_Learn_Students_min,Duration_Lesson_min,Total_No_Students,Work_Shift_G7,Giving_Excercise,How_to_check_solutn__3,Frequency_Suggestion_Clues,Advice_Consultation_Students,How_to_check_solutn__2,Instruction_Try_Wrong_Solutions,Giving_HW,Walk_through_Desks,Homework_Given_G7,HM_Observe,HM_Suggestion,frequency_HW_G7_e,timing_check_HW_G7_e__1,timing_check_HW_G7_e__2,timing_check_HW_G7_e__3,timing_check_HW_G7_e__4,Class_AM_G8_f__1,Class_AM_G8_f__2,Class_AM_G8_f__3,Class_AM_G8_f__4,Class_AM_G8_f__5,Class_AM_G8_f__6,Class_PM_G8_f__1,Class_PM_G8_f__2,Class_PM_G8_f__3,Class_PM_G8_f__4,Class_PM_G8_f__5,Class_PM_G8_f__6,Teaching_Grade_f__1,Teaching_Grade_f__2,Teaching_Grade_f__3,Teaching_Grade_f__4,Teaching_Grade_f__5,Teaching_Grade_f__6,Teaching_Grade_f__7,Teaching_Grade_f__8,Teaching_Grade_f__9,Teaching_other_subject_G7,adjust_delay_class_e__5,Check_annl_plan_e,RP_topics,RP_topics_1_e,RP_topics_2_e,RP_topics_3_e,lesson_text_G7_e__1,lesson_text_G7_e__2,lesson_text_G7_e__3,lesson_text_G7_e__4,lesson_text_G7_e__5,lesson_text_G7_e__6,use_text_plan_e__1,use_text_plan_e__2,use_text_plan_e__3,use_text_plan_e__4,use_text_plan_e__5,use_text_plan_e__6,Multigrade_G7,Topic_suggest_HM_e__1,Topic_suggest_HM_e__2,Topic_suggest_HM_e__3,Topic_suggest_HM_e__4,Topic_suggest_HM_e__5,Topic_suggest_HM_e__6,Usage_Teachers_Guide_G7,Teacher_Guide_by_JICA_G7,Grade,department,urban.rural,treatment,treatment_d,Teacher_Age,Teacher_Sex,Ttl_teaching_periods,Teaching_Grade,Year_Start_teach,Long_leave,duration_leave_yrs,Academic_History,Academic_History_Others,Highest_Degree_highschool,Highest_Degree_professorate,Highest_Degree_bachelor,Highest_Degree_master,Highest_Degree_doctor,Highest_Degree_other,Teachr_Qualification__1,Teachr_Qualification__2,Teachr_Qualification__3,Teachr_Qualification__4,Teachr_Qualification__5,Teachr_Qualification__6,Teachr_Qualification__7,Teachr_Qualification__8,Teachr_Apontmt_Post__1,Teachr_Apontmt_Post__2,Teachr_Apontmt_Post__3,Teachr_Apontmt_Post__4,solve_quetn_tchr_frq_e,Anlnl_Plan_e,RP_Participate,RP_Frequency,No_Students_F_G7,No_Students_M_G7,No_Students_Ttl_G7,Confirmation_HW,Review_HW,Excercise_Oral_Written,How_to_check_solutn__1,How_to_check_solutn__4,How_to_check_solutn__5,How_to_check_solutn__6,How_to_check_solutn__7,Giving_Correct_Answer,Time_Active_Learning_min,Year_Start_teach_r,HM_Sex_e2,HM_Age_e2,Year_HM_ttl_e2,Year_HM_this_school_e2,HM_Highest_Degree_highschool,HM_Highest_Degree_bachelor,HM_Highest_Degree_master,HM_Highest_Degree_doctor,HM_Highest_Degree_professorate,HM_Highest_Degree_other,HM_Teacher_Title__1_e2,HM_Teacher_Title__2_e2,HM_Teacher_Title__3_e2,HM_Degree_Teacher__1_e2,HM_Degree_Teacher__2_e2,HM_Degree_Teacher__3_e2,HM_Degree_Teacher__4_e2,HM_Degree_Teacher__5_e2,HM_Degree_Teacher__6_e2,HM_Degree_Teacher__7_e2,HM_Degree_Teacher__8_e2,Number_G2_Students_AM_r,Number_G7_Students_AM_r,Number_G2_Students_PM_r,Number_G7_Students_PM_r,Number_total_Students,School_Facility__1,School_Facility__2,School_Facility__3,School_Facility__4,School_Facility__5,School_Facility__6,School_Facility__7,School_Facility__8,Donor_Project,Donor_Project__2,Donor_Project__3,Donor_Project__4,Donor_Project__5,Donor_Project__6,Donor_Project__7,Donor_Project__8,Donor_Project__9,Donor_Project__10,Donor_Project__11,Donor_Project__12,Donor_Project__13,Donor_Project__14,Donor_Project__15,Donor_Project__16,Donor_Project__17,Donor_Project__18,Donor_Project__19,Donor_Project__20,Grade_Observed_f_g7,Grade_Observed_f_g8,Grade_Observed_f_g9,timing_end,timing_fus,treatment_2018,treatment_2019,Percentage_Time_Active_Learn_Students_min,Multigrade_G7_2018,Multigrade_G7_2019,Total_No_Students_2018,Total_No_Students_2019
619771,6,45,15,2,1,1,0,0,0,0,0,1,2,1,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,1,1,0,1,0,0,1,1,0,0,1,1,0,1,0,NA,NA,NA,NA,NA,NA,1,1,7,SAN VICENTE,Rural,Control,0,30,1,50,0,2002,2,0,2,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3,0,1,3,4,11,15,2,2,2,0,0,1,0,0,1,8,17,0,53,12,12,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,20,0,0,15,109,1,1,1,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,13.33,0,0,15,0
615529,13,45,26,2,1,1,1,1,1,1,0,1,3,4,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,1,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,1,1,1,7,SAN VICENTE,Rural,Control,0,54,0,6,1,1988,2,0,2,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,4,0,1,2,10,23,33,2,2,1,0,0,1,1,1,1,24,31,0,48,8,8,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,44,0,0,26,310,1,1,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,28.89,0,0,26,0
615529,9,45,18,2,1,1,1,1,0,1,0,1,4,3,1,3,0,1,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,0,1,0,1,1,1,1,1,0,1,2,1,1,1,1,1,0,1,1,0,0,1,0,1,0,0,1,0,NA,NA,NA,NA,NA,NA,1,1,7,SAN VICENTE,Rural,Control,0,54,0,6,1,1988,2,0,2,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,4,0,1,2,10,23,33,2,2,1,0,0,1,1,1,1,24,31,0,48,8,8,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,44,0,0,26,310,1,1,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,20,0,0,0,18
589068,2,40,15,1,1,1,0,1,0,0,1,1,3,4,4,3,0,1,0,0,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,1,1,0,1,3,1,1,1,1,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1,7,SAN VICENTE,Rural,Treatment,1,58,1,9,0,1983,2,0,2,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4,1,1,2,10,9,19,2,2,2,0,0,1,1,0,1,6,36,1,57,5,5,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,22,24,22,351,1,0,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,0,1,0,1,5,0,0,0,15
589068,8,50,10,1,1,1,1,0,0,1,0,1,4,5,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,1,7,SAN VICENTE,Rural,Treatment,1,58,1,9,0,1983,2,0,2,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4,1,1,2,10,9,19,2,2,2,0,0,1,1,0,1,6,36,1,57,5,5,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,22,24,22,351,1,0,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,1,0,1,0,16,0,0,10,0
618222,3,45,15,1,1,0,1,0,0,0,0,0,4,4,2,3,1,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,1,1,1,0,0,3,1,1,2,2,0,1,1,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,1,7,SAN VICENTE,Rural,Control,0,29,1,25,0,2011,1,1,2,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,NA,10,8,18,2,2,1,0,0,1,1,1,1,1,7,0,34,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,18,16,0,174,1,1,1,1,1,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,6.67,0,0,0,15
618222,4,55,14,1,1,0,0,0,0,0,1,0,3,4,4,1,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,NA,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,7,SAN VICENTE,Rural,Control,0,29,1,25,0,2011,1,1,2,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,NA,10,8,18,2,2,1,0,0,1,1,1,1,1,7,0,43,12,11,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,18,16,0,174,1,1,1,1,1,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,7.27,0,0,14,0
586071,9,46,35,2,1,1,1,1,1,1,1,1,4,5,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,1,1,0,1,0,0,1,1,0,1,1,0,1,0,1,0,1,1,0,0,1,1,1,7,SAN VICENTE,Rural,Treatment,1,43,0,50,1,2004,2,0,2,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,1,1,3,22,20,42,2,2,2,0,0,1,1,1,1,11,15,1,51,10,9,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,23,0,0,45,255,1,1,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,19.57,1,0,35,0
586071,12,45,26,2,1,1,1,0,0,1,0,1,4,5,2,3,1,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,0,1,3,1,1,2,1,1,1,0,1,0,0,1,1,0,1,0,0,0,1,1,0,1,0,0,1,1,7,SAN VICENTE,Rural,Treatment,1,43,0,50,1,2004,2,0,2,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,1,1,3,22,20,42,2,2,2,0,0,1,1,1,1,11,15,1,51,10,9,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,23,0,0,45,255,1,1,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,26.67,0,0,0,26
584107,17,60,31,1,1,1,1,0,0,1,0,0,4,5,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,1,1,0,1,0,0,1,0,0,1,0,1,1,0,1,0,0,1,0,1,0,1,1,7,SAN VICENTE,Urbana,Treatment,1,46,1,25,0,1994,1,10,3,,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3,1,1,2,13,17,30,2,2,2,0,0,1,1,1,1,10,15,0,41,2,2,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,23,37,0,0,229,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,28.33,1,0,31,0
584107,13,50,15,1,1,1,1,0,1,0,1,1,4,4,3,3,1,0,0,0,1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,1,1,0,0,2,1,1,1,1,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,1,1,7,SAN VICENTE,Urbana,Treatment,1,46,1,25,0,1994,1,10,3,,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3,1,1,2,13,17,30,2,2,2,0,0,1,1,1,1,10,15,0,41,2,2,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,23,37,0,0,229,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,26,0,0,0,15
621226,5,45,10,1,1,1,1,0,0,0,0,1,3,3,1,3,0,1,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,0,0,0,0,1,1,1,1,1,0,1,2,1,1,1,1,0,1,0,1,1,0,0,1,1,1,0,0,0,NA,NA,NA,NA,NA,NA,1,1,7,SAN VICENTE,Rural,Control,0,31,1,50,0,2013,1,3,2,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,1,1,2,8,6,14,2,2,2,0,0,1,0,0,1,7,3,1,44,13,5,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,18,13,0,0,136,1,1,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,11.11,0,0,0,10
621226,8,45,11,1,1,1,0,0,0,0,0,1,2,3,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,2,1,0,0,0,1,0,0,0,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,1,1,7,SAN VICENTE,Rural,Control,0,31,1,50,0,2013,1,3,2,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,1,1,2,8,6,14,2,2,2,0,0,1,0,0,1,7,3,1,44,13,5,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,18,13,0,0,136,1,1,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,17.78,0,0,11,0
612525,5,50,19,1,1,1,1,1,1,1,1,1,4,5,1,3,0,1,0,0,1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,1,0,0,1,3,1,1,1,1,0,1,1,0,1,0,0,0,1,1,0,1,0,NA,NA,NA,NA,NA,NA,1,1,7,SAN VICENTE,Urbana,Control,0,32,0,25,0,2012,2,0,2,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3,1,1,3,12,6,18,2,2,1,0,0,0,0,0,2,6,7,0,44,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,28,48,0,0,384,1,1,1,1,1,0,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,10,0,0,0,19
612525,4,45,18,1,1,1,1,0,0,1,0,1,4,1,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,7,SAN VICENTE,Urbana,Control,0,32,0,25,0,2012,2,0,2,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3,1,1,3,12,6,18,2,2,1,0,0,0,0,0,2,6,7,1,59,15,15,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,28,48,0,0,384,1,1,1,1,1,0,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,8.89,0,0,18,0
618750,6,45,13,2,1,0,1,0,0,0,1,1,3,4,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,1,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,7,SAN VICENTE,Rural,Control,0,27,1,25,0,2013,2,0,3,,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,4,1,1,2,5,9,14,1,1,2,0,0,1,1,0,1,6,6,1,55,2,2,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,13,0,0,39,182,1,1,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,13.33,0,0,13,0
406682,7,45,30,1,1,0,1,1,0,0,0,1,4,5,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,1,1,1,1,0,1,0,0,1,0,1,1,1,0,0,0,NA,NA,NA,NA,NA,NA,1,1,7,SAN MIGUEL,Urbana,Treatment,1,62,1,5,0,1996,2,0,3,,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,4,0,1,4,18,16,34,2,2,2,0,1,1,1,1,2,11,23,1,48,9,2,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,36,32,0,13,298,1,1,1,1,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,15.56,0,0,30,0
408363,6,45,23,1,1,1,1,0,0,0,1,1,4,2,2,3,1,1,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,1,1,1,0,1,2,1,1,2,1,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1,1,0,1,1,7,SAN MIGUEL,Rural,Treatment,1,38,0,5,0,2003,1,0,2,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,1,1,2,15,16,31,2,2,2,0,0,1,1,1,1,12,16,1,52,6,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,23,32,0,0,219,1,1,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,13.33,0,0,0,23
408363,8,50,29,1,1,1,1,1,1,1,1,1,4,5,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,NA,NA,NA,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,7,SAN MIGUEL,Rural,Treatment,1,38,0,5,0,2003,1,0,2,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,1,1,2,15,16,31,2,2,2,0,0,1,1,1,1,12,16,1,54,16,11,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,23,32,0,0,219,1,1,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,16,0,0,29,0
409786,7,45,9,1,1,1,1,1,1,1,0,1,4,2,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,1,1,1,0,0,1,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,1,7,SAN MIGUEL,Rural,Treatment,1,37,1,25,0,2002,2,0,2,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4,1,1,2,3,8,11,1,1,2,0,0,1,1,0,1,2,17,0,46,14,14,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,4,12,0,0,100,1,1,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,1,0,15.56,0,0,9,0
409786,20,45,12,1,1,1,1,0,1,0,0,1,4,2,3,3,1,1,1,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,0,0,0,0,1,1,1,1,1,0,0,3,1,1,1,1,1,1,0,0,0,1,0,1,0,1,1,0,0,1,0,1,1,0,0,1,1,7,SAN MIGUEL,Rural,Treatment,1,37,1,25,0,2002,2,0,2,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4,1,1,2,3,8,11,1,1,2,0,0,1,1,0,1,2,17,0,46,14,14,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,4,12,0,0,100,1,1,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,1,0,1,44.44,0,0,0,12
421656,33,45,24,1,1,1,1,1,1,1,1,1,4,4,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,NA,NA,NA,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,7,SAN MIGUEL,Urbana,Control,0,49,1,25,0,1992,2,0,3,,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,1,2,18,19,37,2,2,2,0,1,1,1,1,1,20,27,0,55,14,14,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,39,60,26,40,675,1,1,1,1,1,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0,0,73.33,0,0,24,0
421656,1,45,26,1,1,0,1,0,0,0,0,1,4,3,4,3,0,1,1,0,1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,1,1,0,1,3,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,7,SAN MIGUEL,Urbana,Control,0,49,1,25,0,1992,2,0,3,,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,1,2,18,19,37,2,2,2,0,1,1,1,1,1,20,27,0,55,14,14,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,39,60,26,40,675,1,1,1,1,1,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,0,0,1,0,0,2.22,0,0,0,26
425315,5,40,8,1,1,1,1,1,0,1,1,1,4,5,3,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,1,2,0,1,1,0,1,0,0,1,0,1,1,0,1,0,0,0,1,1,1,1,1,7,SAN MIGUEL,Rural,Control,0,60,1,25,0,1978,2,0,3,,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4,1,1,2,7,4,11,1,1,2,0,0,0,1,0,2,4,41,1,51,14,10,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,9,11,0,0,83,1,1,1,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,12.5,1,0,8,0
411211,4,62,25,1,1,1,1,1,0,1,1,1,4,3,2,3,1,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,1,1,0,0,3,1,1,1,2,0,0,0,1,1,1,0,1,0,1,0,0,0,0,1,1,1,0,0,1,1,7,SAN MIGUEL,Rural,Treatment,1,46,1,50,0,2001,2,0,2,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3,1,1,3,16,11,27,1,1,2,0,0,1,1,0,1,6,18,0,47,18,18,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,26,25,0,13,338,1,1,1,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,6.45,0,0,0,25
411211,12,45,23,3,1,1,1,1,1,1,1,1,4,4,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,2,1,0,1,1,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,1,7,SAN MIGUEL,Rural,Treatment,1,46,1,50,0,2001,2,0,2,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3,1,1,3,16,11,27,1,1,2,0,0,1,1,0,1,6,18,0,47,18,18,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,26,25,0,13,338,1,1,1,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,26.67,0,0,23,0
413628,12,45,11,2,1,1,1,1,1,1,1,1,4,4,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,1,1,1,0,1,0,1,0,1,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,1,1,7,SAN MIGUEL,Rural,Treatment,1,26,1,40,0,2012,2,0,3,,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4,1,1,2,5,7,12,1,1,2,0,1,1,1,0,1,5,7,1,50,21,18,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,17,0,0,31,247,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,26.67,0,0,11,0
425149,25,48,10,1,1,1,1,0,1,1,1,1,4,5,1,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,1,1,2,0,1,0,1,1,0,0,1,1,1,0,0,0,NA,NA,NA,NA,NA,NA,1,1,7,SAN MIGUEL,Rural,Control,0,43,0,25,0,1998,2,0,2,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,4,1,1,3,6,6,12,1,1,2,0,0,0,1,0,2,10,21,1,41,8,7,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,10,11,0,0,120,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,52.08,0,0,10,0
425149,8,45,9,1,1,1,1,0,0,1,1,1,4,2,1,3,1,1,1,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,1,1,1,1,3,1,1,1,1,0,0,1,1,1,0,1,0,0,1,1,0,0,NA,NA,NA,NA,NA,NA,1,1,7,SAN MIGUEL,Rural,Control,0,43,0,25,0,1998,2,0,2,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,4,1,1,3,6,6,12,1,1,2,0,0,0,1,0,2,10,21,1,41,8,7,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,10,11,0,0,120,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,17.78,0,0,0,9
413284,11,45,16,2,1,1,1,1,0,0,0,1,4,3,3,2,0,0,1,0,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,0,3,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,7,SAN MIGUEL,Rural,Treatment,1,43,1,25,0,2002,2,0,2,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3,1,1,2,9,6,15,2,2,1,0,0,1,1,0,1,24,17,1,46,9,9,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,21,0,0,17,171,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,24.44,0,0,0,16
